ticker,name,buy_date,sell_date,hold_days,quantity,buy_price,sell_price,net_pnl,gross_return,buy_conclusion_label,buy_watching_action,buy_holding_action,buy_structure_score,buy_trigger_state,buy_opportunity_type,buy_entry_probability,buy_entry_zone,buy_risk_score,buy_p_continue_10d,buy_p_fail_5d,buy_p_acceptance_1d,buy_p_fail_fast_3d,buy_breakout_quality,buy_volume_state,buy_volume_pattern,buy_position_state,buy_trend_truth_score,buy_readiness_score,buy_relative_strength_label,buy_rank_score,buy_target_weight,sell_conclusion_label,sell_watching_action,sell_holding_action,sell_structure_score,sell_trigger_state,sell_opportunity_type,sell_entry_probability,sell_entry_zone,sell_risk_score,sell_p_continue_10d,sell_p_fail_5d,sell_p_acceptance_1d,sell_p_fail_fast_3d,sell_breakout_quality,sell_volume_state,sell_volume_pattern,sell_position_state,sell_trend_truth_score,sell_readiness_score,sell_relative_strength_label,sell_rank_score,sell_target_weight,is_loss,buy_full_positive,buy_strong_positive,sell_still_positive,sell_became_defensive,new_trigger_filter,mismatch_type
002709.SZ,天赐材料,2025-09-09,2025-09-10,1,100,28.98,27.75,-123.0,-0.0424,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.4806,watch,72,0.8867,0.0696,0.0413,0.8445,suspicious,expand,impulsive_spike,rising,90.0,71.4468102863895,显著强于基准,-48.309,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.5851,candidate,73,0.8509,0.0534,0.3589,0.6279,invalid,neutral,neutral,rising,100.0,68.72208238211368,显著强于基准,-32.3265,0.0,True,True,False,False,True,True,buy_looked_good_then_broke
002459.SZ,晶澳科技,2025-09-05,2025-09-10,5,200,14.06,13.23,-132.0,-0.059,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.2623,avoid,63,0.0278,0.8465,0.8483,0.8811,valid,expand,gentle_expand,high_zone,84.7143024919713,75.16242672416223,显著强于基准,-68.5065,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.2991,avoid,70,0.3078,0.2105,0.0981,0.131,invalid,contract,neutral,rising,78.11761544161637,60.106795687360346,显著强于基准,-23.2445,0.0,True,False,False,False,True,True,other
002459.SZ,晶澳科技,2025-09-09,2025-09-10,1,100,13.55,13.23,-66.0,-0.0236,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.3645,avoid,60,0.1357,0.1297,0.0805,0.1898,suspicious,contract,neutral,rising,77.10140144391195,57.78534887229572,显著强于基准,-17.2715,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.2991,avoid,70,0.3078,0.2105,0.0981,0.131,invalid,contract,neutral,rising,78.11761544161637,60.106795687360346,显著强于基准,-23.2445,0.0,True,True,False,False,True,True,buy_looked_good_then_broke
603659.SH,璞泰来,2025-09-10,2025-09-11,1,100,26.46,26.58,12.0,0.0045,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.5235,watch,70,0.9067,0.0229,0.0232,0.0991,suspicious,neutral,neutral,rising,100.0,65.64645120057232,显著强于基准,0.7455,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.4896,watch,69,0.2982,0.1312,0.4538,0.0675,suspicious,contract,gentle_expand,rising,100.0,69.01046671310228,显著强于基准,-10.054,0.0,False,True,False,True,False,True,other
002555.SZ,三七互娱,2025-09-10,2025-09-11,1,100,22.31,22.16,-15.0,-0.0067,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.6213,candidate,57,0.9539,0.0478,0.0542,0.0883,valid,neutral,neutral,rising,85.09907962446634,60.028395846060164,显著强于基准,19.7385,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.6404,candidate,57,0.3783,0.3158,0.0823,0.018,valid,neutral,gentle_expand,rising,95.67614338614263,69.11726576734529,显著强于基准,13.304,0.0,True,True,False,False,True,True,buy_looked_good_then_broke
600021.SH,上海电力,2025-09-08,2025-09-11,3,100,21.99,21.95,-4.0,-0.0018,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.7447,ready,70,0.2037,0.7917,0.015,0.8112,valid,expand,gentle_expand,high_zone,100.0,69.06415269847753,显著强于基准,-46.0865,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.7167,ready,73,0.6779,0.5613,0.065,0.1693,valid,expand,gentle_expand,rising,100.0,72.4499750972028,显著强于基准,-2.3485,0.0,True,False,False,True,False,True,other
600489.SH,中金黄金,2025-09-11,2025-09-12,1,200,19.0,19.3,60.0,0.0158,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.6928,candidate,59,0.8561,0.8681,0.8604,0.0266,valid,contract,neutral,rising,90.00238327182069,61.61106211829161,显著强于基准,22.702,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.7094,ready,58,0.8448,0.3287,0.2723,0.0193,valid,neutral,gentle_expand,high_zone,94.95186257005872,65.7904688013474,显著强于基准,24.661,0.0,False,False,False,False,True,True,other
601872.SH,招商轮船,2025-09-16,2025-09-17,1,400,8.79,8.89,40.0,0.0114,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.5755,candidate,60,0.2517,0.869,0.1774,0.362,suspicious,neutral,neutral,rising,100.0,67.10953724659282,显著强于基准,-15.7885,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.5746,candidate,60,0.2709,0.932,0.1249,0.3662,suspicious,contract,neutral,rising,100.0,64.90168594117016,显著强于基准,-15.697,0.0,False,False,False,False,True,True,other
600795.SH,国电电力,2025-09-11,2025-09-19,8,700,5.19,5.04,-105.0,-0.0289,defense_first,stand_aside,exit_on_invalidation,71,exhausted,reject,0.6468,candidate,63,0.173,0.0529,0.178,0.0141,suspicious,neutral,pullback_shrink,high_zone,56.85120524565613,43.442451959114386,略强于基准,-6.43,0.0,defense_first,stand_aside,exit_on_invalidation,87,watch,reject,0.5024,watch,60,0.5146,0.0853,0.8797,0.0329,invalid,contract,pullback_shrink,rising,63.864074792091515,51.4229819910317,与基准大体同步,1.376,0.0,True,False,False,False,True,True,other
600699.SH,均胜电子,2025-09-19,2025-09-22,3,100,37.07,36.65,-42.0,-0.0113,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.469,watch,66,0.2508,0.9508,0.0663,0.8212,valid,expand,neutral,rising,100.0,76.54859853421284,显著强于基准,-54.151,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.5314,watch,66,0.2184,0.9364,0.1984,0.7708,valid,expand,neutral,rising,100.0,71.79747192693651,显著强于基准,-48.967,0.0,True,False,False,False,True,True,other
002202.SZ,金风科技,2025-09-22,2025-09-23,1,200,13.55,13.15,-80.0,-0.0295,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.3382,avoid,62,0.1578,0.4724,0.1042,0.5251,suspicious,contract,neutral,rising,76.49679257750121,58.73138683029512,显著强于基准,-40.131,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.3312,avoid,67,0.266,0.0964,0.154,0.2919,invalid,contract,neutral,rising,79.2300790860808,58.68222208283329,显著强于基准,-29.29,0.0,True,True,False,False,True,True,buy_looked_good_then_broke
603298.SH,杭叉集团,2025-09-22,2025-09-24,2,100,28.8,29.56,76.0,0.0264,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.4357,watch,61,0.1427,0.864,0.1756,0.8878,suspicious,contract,neutral,high_zone,86.39460123023684,61.8807848934559,显著强于基准,-56.8075,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.5198,watch,65,0.743,0.4042,0.4932,0.0959,valid,neutral,gentle_expand,high_zone,88.77449632136437,65.59178646589773,略强于基准,2.497,0.0,False,True,False,True,False,True,other
601717.SH,中创智领,2025-09-25,2025-09-26,1,100,25.85,24.88,-97.0,-0.0375,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.58,candidate,63,0.8601,0.6851,0.3868,0.2329,suspicious,expand,neutral,rising,83.09582700340393,64.13983799375282,显著强于基准,1.328,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,98,watch,observe,0.5693,candidate,64,0.922,0.1343,0.556,0.0914,suspicious,neutral,neutral,rising,81.21173677108901,58.72533770588708,略强于基准,8.8745,0.0,True,False,False,True,False,True,other
300207.SZ,欣旺达,2025-09-26,2025-09-29,3,100,34.06,34.46,40.0,0.0117,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.6245,candidate,54,0.5386,0.1578,0.3937,0.2768,valid,neutral,neutral,rising,85.84533151586297,58.35314897457856,显著强于基准,3.2665,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.6592,candidate,54,0.6074,0.2315,0.2665,0.1812,valid,neutral,neutral,rising,89.95307877731676,60.60630395964764,显著强于基准,11.94,0.0,False,True,False,True,False,True,other
601598.SH,中国外运,2025-09-22,2025-09-29,7,500,7.1,6.51,-295.0,-0.0831,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.4149,watch,53,0.0437,0.3724,0.2292,0.511,valid,neutral,gentle_expand,high_zone,97.96505900219468,77.52376597127378,显著强于基准,-29.1155,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,80,watch,observe,0.5344,watch,65,0.6643,0.0346,0.8477,0.0464,suspicious,neutral,neutral,rising,80.36173419416976,62.65907067947033,与基准大体同步,-2.45,0.0,True,False,False,True,False,True,other
002202.SZ,金风科技,2025-10-10,2025-10-13,3,200,15.86,16.98,224.0,0.0706,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.4526,watch,59,0.1298,0.7644,0.0515,0.8605,valid,neutral,neutral,rising,89.77943901062204,64.68162174924666,显著强于基准,-52.667,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.3677,avoid,61,0.0327,0.9137,0.4454,0.8491,valid,neutral,gentle_expand,high_zone,100.0,79.05927966803499,显著强于基准,-59.7455,0.0,False,False,False,False,True,True,other
000426.SZ,兴业银锡,2025-10-10,2025-10-13,3,100,36.1,37.5,140.0,0.0388,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.6494,candidate,67,0.2145,0.2851,0.047,0.7786,suspicious,expand,gentle_expand,rising,100.0,67.70731540468431,显著强于基准,-45.203,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.6329,candidate,67,0.1008,0.9404,0.035,0.8251,valid,expand,gentle_expand,rising,100.0,75.35089502710522,显著强于基准,-51.0095,0.0,False,False,False,False,True,True,other
603156.SH,养元饮品,2025-10-13,2025-10-14,1,100,31.91,30.28,-163.0,-0.0511,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.5627,candidate,82,0.453,0.8889,0.1343,0.9238,invalid,neutral,neutral,rising,100.0,73.36764728865523,显著强于基准,-68.0465,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.5393,watch,83,0.8315,0.2662,0.1753,0.7935,invalid,neutral,neutral,rising,100.0,70.21164260792197,略强于基准,-54.7115,0.0,True,False,False,False,True,True,other
600021.SH,上海电力,2025-10-13,2025-10-14,1,100,24.03,22.19,-184.0,-0.0766,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.3576,avoid,76,0.8828,0.3821,0.1353,0.6735,invalid,neutral,neutral,transition,79.83622234240161,58.818750984873006,显著强于基准,-47.662,0.0,defense_first,stand_aside,exit_on_invalidation,66,watch,first_buy,0.6155,candidate,79,0.6296,0.0417,0.4801,0.6675,invalid,neutral,neutral,rising,86.99296431351226,59.50489924469932,略弱于基准,-55.6605,0.0,True,False,False,False,True,True,other
002202.SZ,金风科技,2025-10-14,2025-10-15,1,200,16.48,16.67,38.0,0.0115,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.5126,watch,62,0.1261,0.3775,0.3556,0.8212,suspicious,expand,neutral,rising,100.0,66.91662063406393,显著强于基准,-50.683,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.4527,watch,60,0.0602,0.8694,0.2274,0.8295,suspicious,neutral,gentle_expand,rising,100.0,69.3144527457294,显著强于基准,-53.1945,0.0,False,False,False,True,False,True,other
600489.SH,中金黄金,2025-10-13,2025-10-15,2,100,25.75,25.33,-42.0,-0.0163,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.7094,ready,62,0.7801,0.5905,0.3971,0.3489,valid,expand,gentle_expand,high_zone,100.0,71.50385833344174,显著强于基准,-0.409,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.6793,candidate,62,0.6136,0.883,0.1279,0.8734,suspicious,neutral,neutral,rising,100.0,68.68047177033156,显著强于基准,-36.5635,0.0,True,False,False,False,True,True,other
601615.SH,明阳智能,2025-10-14,2025-10-15,1,200,16.56,16.57,2.0,0.0006,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.4604,watch,70,0.2274,0.4527,0.5785,0.7636,suspicious,neutral,neutral,rising,100.0,69.04940034344646,显著强于基准,-55.55,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.4364,watch,75,0.7373,0.2184,0.0994,0.5872,invalid,contract,neutral,rising,100.0,67.46418514823617,显著强于基准,-40.848,0.0,False,True,False,False,True,True,other
601699.SH,潞安环能,2025-10-17,2025-10-20,3,200,15.45,16.2,150.0,0.0485,defense_first,stand_aside,exit_on_invalidation,91,watch,reject,0.345,avoid,66,0.8391,0.1696,0.0721,0.4944,invalid,neutral,neutral,rising,65.59366262343167,52.19328333221124,显著强于基准,-31.507,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.3193,avoid,58,0.1499,0.806,0.0056,0.8725,valid,neutral,gentle_expand,high_zone,86.31080223136775,73.06302797611696,显著强于基准,-57.9835,0.0,False,False,False,False,True,True,other
000933.SZ,神火股份,2025-10-16,2025-10-20,4,100,22.41,22.8,39.0,0.0174,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.4069,watch,62,0.342,0.394,0.1278,0.339,suspicious,contract,neutral,high_zone,75.94384972943524,56.50806518133056,显著强于基准,-22.1895,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.4496,watch,62,0.2792,0.4341,0.143,0.2651,suspicious,neutral,gentle_expand,rising,82.37991743508051,62.78197735090076,显著强于基准,-17.09,0.0,False,True,False,True,False,True,other
600515.SH,海南机场,2025-10-22,2025-10-23,1,800,4.63,4.53,-80.0,-0.0216,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.3295,avoid,68,0.3558,0.06,0.2161,0.2116,invalid,contract,neutral,rising,78.27611180916965,60.489675470087455,显著强于基准,-23.7525,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.3396,avoid,67,0.3969,0.0937,0.269,0.0763,invalid,contract,neutral,rising,80.57110396817703,60.31447022131398,显著强于基准,-13.358,0.0,True,False,False,False,True,True,other
600871.SH,石化油服,2025-10-23,2025-10-24,1,1500,2.49,2.41,-120.0,-0.0321,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.2061,avoid,73,0.2841,0.7268,0.0406,0.6888,suspicious,expand,neutral,rising,72.05021873860728,69.82283080629009,显著强于基准,-64.3715,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.2803,avoid,74,0.8583,0.3601,0.2073,0.1082,suspicious,neutral,impulsive_spike,rising,71.58870625575125,63.90282696996497,显著强于基准,-15.7125,0.0,True,True,False,True,False,True,system_stayed_positive_but_loss
601608.SH,中信重工,2025-10-23,2025-10-24,1,500,7.23,6.86,-185.0,-0.0512,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.2928,avoid,79,0.0423,0.798,0.1123,0.9673,suspicious,expand,neutral,rising,100.0,81.85729403742197,显著强于基准,-88.016,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.3987,avoid,80,0.0502,0.2643,0.2021,0.8412,suspicious,expand,neutral,rising,100.0,77.03485820128243,显著强于基准,-76.5265,0.0,True,True,False,True,False,True,system_stayed_positive_but_loss
000027.SZ,深圳能源,2025-10-24,2025-10-27,3,500,7.24,7.24,0.0,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,94,watch,observe,0.187,avoid,66,0.136,0.3508,0.4923,0.2957,suspicious,expand,neutral,rising,60.60069628097536,64.07190595604848,显著强于基准,-39.707,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,90,watch,observe,0.2751,avoid,66,0.6147,0.0331,0.6138,0.2357,suspicious,neutral,neutral,rising,63.52482760863789,58.109421874331055,略强于基准,-23.9685,0.0,False,True,False,True,False,True,other
600629.SH,华建集团,2025-10-22,2025-10-28,6,100,36.89,24.17,-1272.0,-0.3448,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.6413,candidate,69,0.5279,0.2616,0.653,0.1926,suspicious,contract,pullback_shrink,rising,100.0,59.62749940979129,显著强于基准,-6.1395,0.0,defense_first,stand_aside,exit_on_invalidation,87,watch,observe,0.419,watch,95,0.9264,0.4398,0.7477,0.1189,valid,expand,neutral,transition,52.674411122078205,53.985878441362786,与基准大体同步,-34.301,0.0,True,True,False,False,True,True,buy_looked_good_then_broke
601898.SH,中煤能源,2025-10-17,2025-10-29,12,200,13.33,13.8,127.2,0.0353,defense_first,stand_aside,exit_on_invalidation,100,exhausted,reject,0.2435,avoid,72,0.2337,0.0235,0.3184,0.1273,suspicious,expand,distribution,high_zone,48.54039324397485,38.26841649549765,显著强于基准,-29.0065,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.5097,watch,56,0.8567,0.1181,0.9236,0.0344,valid,neutral,neutral,high_zone,69.3679725462803,56.966047692615966,略强于基准,17.0065,0.0,False,False,False,True,False,True,other
002532.SZ,天山铝业,2025-10-24,2025-10-29,5,200,13.28,13.77,98.0,0.0369,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.3597,avoid,59,0.6755,0.2493,0.1374,0.3806,valid,expand,gentle_expand,high_zone,77.47303493992571,63.393743871540224,显著强于基准,-17.1395,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.3382,avoid,62,0.0853,0.7572,0.3552,0.441,valid,neutral,gentle_expand,high_zone,95.89115423880138,76.08113930309936,显著强于基准,-36.535,0.0,False,False,False,False,True,True,other
000807.SZ,云铝股份,2025-10-27,2025-10-29,2,100,23.19,23.51,64.0,0.0138,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.3845,avoid,59,0.2345,0.1678,0.205,0.1078,valid,expand,gentle_expand,high_zone,81.89659023639767,66.4959380897478,显著强于基准,-8.4755,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.45,watch,63,0.1335,0.7103,0.3461,0.2761,valid,neutral,gentle_expand,high_zone,90.02800381734676,73.93853513336519,显著强于基准,-21.646,0.0,False,False,False,False,True,True,other
600549.SH,厦门钨业,2025-10-29,2025-10-31,2,100,37.55,35.56,-199.0,-0.053,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.451,watch,68,0.4987,0.5518,0.0759,0.4246,suspicious,neutral,gentle_expand,high_zone,92.1148834380465,76.24264353815416,显著强于基准,-28.207,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.6234,candidate,72,0.551,0.1209,0.1668,0.899,invalid,contract,neutral,rising,91.79692373423823,62.08723814990023,显著强于基准,-51.867,0.0,True,True,False,False,True,True,buy_looked_good_then_broke
601600.SH,中国铝业,2025-10-30,2025-11-03,4,300,10.31,10.14,-51.0,-0.0165,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.507,watch,57,0.1799,0.6266,0.0489,0.8441,valid,neutral,gentle_expand,high_zone,87.17737793746839,66.37601203489864,显著强于基准,-46.233,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.4611,watch,57,0.1025,0.9085,0.108,0.6204,valid,neutral,neutral,rising,81.53261010070815,62.41139099851727,显著强于基准,-36.4245,0.0,True,False,False,False,True,True,other
601611.SH,中国核建,2025-10-31,2025-11-03,3,200,13.3,13.28,-4.0,-0.0015,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.776,ready,68,0.7685,0.5755,0.1821,0.8128,suspicious,neutral,neutral,rising,100.0,66.93831115454202,略强于基准,-31.478,0.0,defense_first,stand_aside,exit_on_invalidation,92,watch,reject,0.7947,ready,79,0.8438,0.2822,0.5042,0.7141,invalid,contract,neutral,rising,100.0,62.84083275188549,与基准大体同步,-37.0085,0.0,True,False,False,False,True,True,other
600885.SH,宏发股份,2025-11-03,2025-11-05,2,100,30.89,33.51,262.0,0.0848,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.4879,watch,56,0.308,0.5595,0.0228,0.6398,valid,expand,gentle_expand,high_zone,78.23331300395327,58.27126438921228,显著强于基准,-31.2725,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.4435,watch,65,0.2681,0.7496,0.302,0.3755,valid,expand,gentle_expand,high_zone,97.36609413451816,77.64826473687542,显著强于基准,-27.2105,0.0,False,False,False,False,True,True,other
000338.SZ,潍柴动力,2025-11-10,2025-11-12,2,200,18.32,17.85,-94.0,-0.0257,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.4769,watch,67,0.2434,0.3876,0.2543,0.6725,suspicious,neutral,gentle_expand,high_zone,100.0,72.31017155184495,显著强于基准,-46.0215,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.4747,watch,68,0.3923,0.2106,0.4317,0.4899,invalid,contract,neutral,rising,100.0,68.34195361050521,显著强于基准,-33.1865,0.0,True,True,False,False,True,True,buy_looked_good_then_broke
601225.SH,陕西煤业,2025-10-17,2025-11-13,27,100,22.5,24.1,160.0,0.0711,defense_first,stand_aside,exit_on_invalidation,100,exhausted,reject,0.3164,avoid,59,0.1911,0.0857,0.1304,0.4923,suspicious,neutral,neutral,high_zone,50.02562247056184,42.131518868943616,显著强于基准,-35.478,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,97,watch,observe,0.386,avoid,64,0.7551,0.0416,0.5893,0.0427,suspicious,neutral,neutral,rising,60.9386161923902,54.39621762392744,与基准大体同步,-0.14,0.0,False,False,False,True,False,True,other
002129.SZ,TCL中环,2025-11-12,2025-11-13,1,300,10.38,10.53,45.0,0.0145,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,99,watch,observe,0.2981,avoid,64,0.3925,0.0953,0.3058,0.0419,suspicious,neutral,neutral,rising,77.0056497332076,61.7499965381416,略强于基准,-10.5995,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.4261,watch,56,0.4148,0.1722,0.8601,0.0547,valid,contract,gentle_expand,rising,86.02021286877238,62.048698007798876,显著强于基准,3.1885,0.0,False,True,False,False,True,True,other
600039.SH,四川路桥,2025-11-03,2025-11-14,11,300,9.72,9.43,-87.0,-0.0298,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.341,avoid,58,0.4897,0.3366,0.3544,0.2096,valid,expand,gentle_expand,high_zone,83.7259195893926,71.0918047043022,显著强于基准,-10.437,0.0,defense_first,stand_aside,exit_on_invalidation,99,watch,reject,0.2716,avoid,62,0.5681,0.0149,0.8913,0.06,invalid,contract,neutral,rising,59.92648325937211,49.063263960540596,与基准大体同步,-7.366,0.0,True,False,False,False,True,True,other
601233.SH,桐昆股份,2025-11-13,2025-11-17,4,200,16.0,15.92,-16.0,-0.005,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.3418,avoid,66,0.3532,0.0115,0.7798,0.0508,suspicious,contract,gentle_expand,high_zone,82.27742792208517,62.50811776218242,显著强于基准,-11.603,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,94,watch,observe,0.4458,watch,66,0.748,0.0136,0.6935,0.0331,suspicious,neutral,gentle_expand,rising,78.21919034294274,60.133184606886175,显著强于基准,-0.065,0.0,True,True,False,True,False,True,system_stayed_positive_but_loss
601600.SH,中国铝业,2025-11-13,2025-11-17,4,300,12.14,11.15,-297.0,-0.0815,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.4451,watch,74,0.0342,0.9116,0.1641,0.8802,suspicious,neutral,gentle_expand,high_zone,100.0,76.88409574206952,显著强于基准,-71.0985,0.0,defense_first,stand_aside,exit_on_invalidation,86,watch,reject,0.5575,candidate,76,0.6237,0.0758,0.517,0.231,invalid,neutral,neutral,rising,87.58043254969454,62.53741417516838,略强于基准,-22.1985,0.0,True,True,False,False,True,True,buy_looked_good_then_broke
600219.SH,南山铝业,2025-11-13,2025-11-17,4,700,5.35,5.11,-168.0,-0.0449,defense_first,stand_aside,exit_on_invalidation,99,exhausted,reject,0.5561,candidate,72,0.7235,0.3592,0.3131,0.1315,suspicious,neutral,gentle_expand,high_zone,81.90868363531261,54.739740002978735,显著强于基准,-5.7455,0.0,defense_first,stand_aside,exit_on_invalidation,82,watch,reject,0.4883,watch,72,0.5057,0.0686,0.66,0.0758,invalid,contract,neutral,rising,81.01765239704011,56.34252758894008,略强于基准,-15.7605,0.0,True,False,False,False,True,True,other
002064.SZ,华峰化学,2025-12-22,2025-12-24,2,300,10.54,10.55,3.0,0.0009,defense_first,stand_aside,exit_on_invalidation,100,exhausted,reject,0.4268,watch,62,0.7187,0.0707,0.0317,0.3781,suspicious,neutral,gentle_expand,high_zone,63.88146093794866,48.87217316288818,显著强于基准,-16.106,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.375,avoid,62,0.7972,0.517,0.2366,0.3692,suspicious,contract,gentle_expand,high_zone,80.77720403675299,63.609775009459746,显著强于基准,-16.333,0.0,False,False,False,True,False,True,other
000657.SZ,中钨高新,2025-12-23,2025-12-24,1,100,31.0,29.32,-168.0,-0.0542,defense_first,stand_aside,exit_on_invalidation,100,watch,observe,0.6903,candidate,68,0.1452,0.6027,0.887,0.1744,valid,neutral,gentle_expand,rising,100.0,71.0082159364401,显著强于基准,-9.4965,0.0,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.6459,candidate,70,0.7414,0.3478,0.3512,0.2385,valid,neutral,neutral,rising,95.12688716739119,67.56773397131568,略强于基准,-5.4165,0.0,True,False,False,True,False,True,other
600711.SH,盛屯矿业,2025-12-24,2025-12-25,1,200,14.54,14.25,-58.0,-0.0199,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.4569,watch,69,0.544,0.1781,0.1036,0.5516,suspicious,expand,pullback_shrink,rising,75.29137025930201,58.045443735092135,显著强于基准,-35.6555,0.0,defense_first,stand_aside,exit_on_invalidation,99,watch,reject,0.3023,avoid,68,0.456,0.239,0.1753,0.6626,invalid,contract,neutral,rising,69.1230955124521,53.99190565038674,显著强于基准,-50.3825,0.0,True,True,False,False,True,True,buy_looked_good_then_broke
600487.SH,亨通光电,2025-12-23,2025-12-26,3,100,26.17,25.38,-79.0,-0.0302,confirmation_needed,wait_for_confirmation,trim_on_failed_confirmation,100,watch,observe,0.3739,avoid,72,0.7659,0.4753,0.5454,0.1149,suspicious,neutral,impulsive_spike,high_zone,85.08258343359384,69.34816527322509,显著强于基准,-11.7505,0.0,defense_first,stand_aside,exit_on_invalidation,100,watch,reject,0.4782,watch,75,0.9467,0.1104,0.6508,0.0555,invalid,contract,neutral,rising,100.0,66.75588370373694,显著强于基准,-2.877,0.0,True,True,False,False,True,True,buy_looked_good_then_broke
