ticker,date,return_5d,return_10d,return_20d,ma20_slope,ma60_slope,atr_14,atr_pct,realized_vol_20,price_vs_ma20_z,price_vs_ma60_z,trend_r2_20,trend_r2_60,efficiency_ratio_20,efficiency_ratio_60,obv_slope_10,vwap_distance,breakout_volume_percentile,pullback_volume_shrink_ratio,close_near_high_pct,upper_shadow_ratio,lower_shadow_ratio,body_ratio,gap_pct,volume_spike_ratio,ma20_slope_5,ma20_slope_delta,return_3d,acceleration_score,acceptance_strength,trigger_strength,price_center_shift_5,price_center_shift_10,trend_truth_score,buy_readiness_score,last_bi_direction,segment_direction,center_shift_direction,divergence_state,benchmark_weekly_trend,benchmark_daily_state,benchmark_return_5d,benchmark_return_20d,excess_return_5d,excess_return_20d,structure_strength_score,structure_confirmation_score,structure_risk_score,structure_confidence,breakout_confirm_flag,false_breakout_risk_flag,distribution_risk_flag,stall_risk_flag,position_state,volume_pattern,pivot_count,latest_pivot_type,bi_direction,active_center,active_center_upper,active_center_lower,latest_event_type,bi_count,segment_count,center_count,last_bi_amplitude_pct,last_bi_bars,last_bi_impulse_score,last_3_bi_up_ratio,segment_amplitude_pct,segment_bi_count,segment_impulse_score,active_center_flag,center_width_pct,center_touch_count,center_shift_pct,distance_to_center_upper,distance_to_center_lower,leave_center_strength,return_test_depth,divergence_score,continue_10d,breakout_success,fail_5d,fail_fast_3d,acceptance_1d,entry_success_3d,exhaustion_5d,return_profile,drawdown_bucket,expected_return_10d,expected_drawdown_10d
002294.SZ,2025-05-23,0.1496303849095082,0.10268948655256738,0.13745271122320313,0.27250000000000796,0.26133333333332587,2.020714285714285,0.044805194805194785,0.0339520864912869,2.4811939136836747,2.2206522644411812,0.18517150212770733,0.8650741746611651,0.26546517291768157,0.34922048997772814,16111.365999999998,0.11828263866716049,0.9,0.9696771160009194,0.298780487804877,0.298780487804877,0.0,0.701219512195123,0.0,1.2618473988827767,0.2720000000000013,0.08600000000000563,0.06619385342789608,0.09864830556799517,0.8852115691565708,58.167323546537595,0.09647168540490147,0.0036212113696116877,73.79944873723566,60.98423550512517,down,down,flat,mild,up,consolidation,-0.0017513886426869796,0.025983917027281755,0.15138177355219518,0.11146879419592137,100,83,66,0.95,0,0,0,0,high_zone,gentle_expand,57,low,down,37.1700-41.2700,41.27,37.17,breakout_up,48,48,42,-0.1553464892152363,4,0.04333560576411196,0.3333333333333333,-0.1553464892152363,1,0.04333560576411196,1,0.1045385007649159,3,0.0,2.309999999999995,-0.35999999999999943,0.08780487804878032,1.5634146341463402,0.5,1,0,1,1,0,0,0,large_gain,medium,0.12372505543237255,0.049667405764966754
002340.SZ,2026-01-08,0.072039072039072,0.1142131979695431,0.19455782312925174,0.07149999999999856,0.003166666666666984,0.32071428571428556,0.03652782297429221,0.026721092171217972,1.4950008571120073,1.5938511880584485,0.8791818549353396,0.08294573316582941,0.4399999999999999,0.01968911917098441,1039299.2390000001,0.055158796437567714,0.9833333333333333,2.0671834291635567,0.8717948717948741,0.15384615384615105,0.12820512820512586,0.7179487179487231,-0.02893890675241151,3.1737194786375427,0.06419999999999977,0.03799999999999848,0.04151838671411623,0.4187365083183142,0.9962229735047803,68.2553229806494,0.08389345282549154,0.12106602383822129,79.62874436917504,68.27111689350168,down,down,down,confirmed,up,consolidation,0.018569461863179315,0.030322668982227574,0.05346961017589269,0.16423515414702416,95,54,69,0.95,0,0,0,0,rising,neutral,126,low,down,7.3100-7.5700,7.57,7.31,breakout_up,98,98,87,-0.04359313077939231,2,0.04314688177675031,0.3333333333333333,-0.04359313077939231,1,0.04314688177675031,1,0.03494623655913988,3,-0.11004784688995217,0.0,-0.0699999999999994,0.2692307692307662,1.0,0.85,1,0,0,0,0,0,0,small_gain,contained,0.031890660592255315,0.010250569476081939
002384.SZ,2025-06-10,0.0977152899824254,0.10236498411577832,0.08777429467084641,0.12600000000000477,-0.012666666666664383,1.2049999999999998,0.03858469420429074,0.022163724554321158,1.686529837854239,0.6855321375063733,0.5356356306256208,0.09997931524711531,0.2500000000000001,0.01642888024210977,175928.74700000026,0.07120046240605338,0.48333333333333334,1.1632639796080357,0.7909090909090908,0.227272727272727,0.20909090909090922,0.5636363636363638,0.0015723270440251014,1.0416714393621833,0.17590000000000003,-0.0024999999999977263,0.004180064308681564,0.006763446316673961,0.7779621439362184,51.99039037206711,0.09730570680998518,0.0437812346026607,72.76877537811662,56.62543137268532,down,down,flat,none,down,consolidation,0.003492330126533494,-0.006462843252121653,0.09422295985589191,0.09423713792296806,100,61,62,0.95,0,0,0,0,rising,neutral,66,low,down,27.5000-29.5500,29.55,27.5,breakout_up,54,52,43,-0.0869853917662683,2,0.06409199022465696,0.3333333333333333,-0.0869853917662683,1,0.06409199022465696,1,0.07186678352322527,3,0.004047870468145032,0.5700000000000003,0.0,0.0,1.278048780487805,0.15,1,0,0,0,1,0,0,large_gain,contained,0.16522574447646488,0.003842459173871271
002384.SZ,2025-07-02,0.08641975308641969,0.08137629710540706,0.32441471571906355,0.48499999999999943,0.11066666666666691,2.1428571428571437,0.05411255411255413,0.03653966613252345,1.4180701108302252,2.124322973686081,0.8795511723735451,0.8329293829757332,0.5231930960086302,0.1319554848966614,377097.77100000007,0.11351096080129941,0.9,1.1916107038395194,0.44723618090452244,0.12060301507537777,0.5527638190954776,0.3266331658291447,-0.03128760529482544,1.4179470913465122,0.5030000000000001,0.07150000000000745,0.05375199574241618,0.14399112291758537,0.8704622970743495,58.36970433001875,0.05578298127831438,0.15501855316017066,78.64316300931706,62.44526429375358,down,down,flat,confirmed,up,rebound,-0.004136622766558795,0.019371150251416225,0.09055637585297849,0.3050435654676473,96,71,72,0.95,0,0,0,0,rising,neutral,69,low,down,27.5000-29.5500,29.55,27.5,breakout_up,56,54,43,-0.07874837027379411,6,0.024083911018439225,0.3333333333333333,-0.07874837027379411,1,0.024083911018439225,1,0.07186678352322527,3,0.004047870468145032,8.8,7.829999999999998,-3.8195121951219493,5.292682926829267,0.85,1,0,0,0,1,1,0,large_gain,contained,0.26969696969696977,0.0217171717171718
002384.SZ,2025-07-04,0.13358169238956896,0.17355371900826455,0.36801541425818884,0.5730000000000004,0.2651666666666621,2.3221428571428584,0.05451039570757883,0.040797532705222454,1.7302717408188804,2.3633787823849013,0.8845148590645165,0.8899051102129173,0.5281105990783413,0.32837977296181636,381582.83900000004,0.15925367481164843,0.8333333333333334,1.235880494102141,0.832752613240417,0.06271777003484301,0.167247386759583,0.770034843205574,0.03487297921478083,1.1034000705585159,0.5607,0.1290000000000049,0.02527075812274382,0.09917272802458615,0.8341938223868621,52.95010679767362,0.11115933380350462,0.15392598742735175,88.47979857591305,63.53683798860889,down,down,flat,confirmed,up,rebound,0.01541288449786471,0.02793488491602214,0.11816880789170425,0.3400805293421667,100,59,75,0.95,0,0,0,0,rising,neutral,69,low,down,27.5000-29.5500,29.55,27.5,breakout_up,56,54,43,-0.07874837027379411,6,0.024083911018439225,0.3333333333333333,-0.07874837027379411,1,0.024083911018439225,1,0.07186678352322527,3,0.004047870468145032,8.8,7.829999999999998,-3.8195121951219493,5.292682926829267,0.85,1,0,1,1,0,0,0,large_gain,medium,0.2725352112676056,0.05023474178403753
002414.SZ,2025-05-09,0.08217446270543616,0.1292875989445912,0.22285714285714286,0.07800000000000029,0.02149999999999963,0.2514285714285715,0.029372496662216294,0.022920505349546795,1.7738629875587393,1.2045319665228038,0.5711224057609787,0.0009210163557167352,0.5571428571428575,0.13679745493107112,197174.53699999998,0.08596007460990274,0.5166666666666667,1.4975319938751686,0.6666666666666639,0.09523809523809362,0.33333333333333615,0.5714285714285702,0.006960556844547661,1.2273459145939967,0.043199999999999864,0.08000000000000007,0.013017751479290185,0.043243616369220896,0.8225136390784478,34.46317831792288,0.11781760674749608,0.06550855324227567,63.06819560362237,48.86309473821365,down,down,flat,confirmed,up,consolidation,0.018828730022889317,0.053522459302298486,0.06334573268254684,0.16933468355484438,97,37,64,0.95,0,1,0,0,high_zone,neutral,74,low,down,7.3400-7.6800,7.68,7.34,breakout_up,66,66,57,-0.04427083333333337,3,0.01800533270399307,0.3333333333333333,-0.04427083333333337,1,0.01800533270399307,1,0.045272969374167756,3,0.002001334222815343,0.0,0.0,0.0,1.0,0.85,1,0,0,0,1,0,0,flat,contained,0.015186915887850372,0.005841121495327228
002414.SZ,2025-08-08,0.16007036059806512,0.24199623352165722,0.24551463644948068,0.13000000000000078,0.07783333333333253,0.5485714285714286,0.04158994909563522,0.02834081252886718,2.0380308089813273,2.6738788589448315,0.8372973387945369,0.8445165517120788,0.5058365758754857,0.4646766169154226,841248.7079999999,0.14332895296002857,0.9666666666666667,1.5086614791522692,0.7424242424242425,0.4242424242424232,0.2575757575757574,0.3181818181818194,0.004497751124437732,1.6220704949119713,0.11510000000000034,0.06700000000000195,0.11685012701100761,0.12453185607702084,0.7959923525215005,57.0383475908481,0.0931004366812227,0.14494553793235254,84.15154315450239,62.48439143176027,down,down,up,none,up,consolidation,0.012340118639820208,0.02245684537264192,0.1477302419582449,0.22305779107683876,100,73,58,0.95,0,0,0,0,rising,neutral,89,low,down,10.0100-10.8400,10.84,10.01,breakout_up,78,78,66,-0.07755775577557755,2,0.07688467363586358,0.3333333333333333,-0.07755775577557755,1,0.07688467363586358,1,0.07961630695443646,3,0.022560078469838096,1.2799999999999994,1.17,-1.4096385542168672,2.5421686746987944,0.0,0,0,1,1,1,0,1,small_loss,medium,-0.02577710386656562,0.05989385898407884
002444.SZ,2025-07-15,0.17697466467958267,0.2600717989629038,0.3135135135135134,0.37700000000000244,0.16766666666666907,1.1878571428571425,0.03760231538009315,0.030987626197119724,2.250681799471589,3.590807517579017,0.8391681636440671,0.47719429456445994,0.6080645161290322,0.3163522012578617,165410.07,0.1781590585397994,0.6666666666666666,1.2378950724039348,0.33183856502242126,0.33183856502242126,0.08520179372197219,0.5829596412556065,-0.00033003300330036733,1.196898765739989,0.2561000000000007,0.27900000000000347,0.07742155525238736,0.07886727555786255,0.8578311994439543,57.31535682983919,0.11048520354514024,0.14886744623436088,93.75143018624856,67.16423160301784,down,down,flat,confirmed,up,rebound,0.00515491905156229,0.03841634510897718,0.17181974562802038,0.27509716840453624,100,47,71,0.95,0,0,0,0,high_zone,gentle_expand,76,low,down,23.2300-24.8500,24.85,23.23,breakout_up,58,58,48,-0.045140152894066254,3,0.01876083887877685,0.3333333333333333,-0.045140152894066254,1,0.01876083887877685,1,0.06738768718802,3,0.0,2.6199999999999974,3.0,-1.8518518518518507,2.6172839506172814,0.7,1,1,0,0,1,0,0,small_gain,mild,0.029756251978474202,0.025324469768914226
002456.SZ,2025-05-21,0.07441471571906333,0.07262103505843065,0.08806096528365792,0.05200000000000138,0.0006666666666657051,0.43928571428571445,0.03418565869927739,0.03146977462530811,1.7814901338158684,-0.15278343446922954,0.33705967402512016,0.5714767311112536,0.19475655430711608,0.0022271714922048537,126684.95799999982,0.05845793927727616,0.9,1.72916325901697,0.9122807017543876,0.03508771929824496,0.08771929824561239,0.8771929824561426,0.0,3.0213212261688374,0.004600000000000648,0.08350000000000257,0.07711651299245603,0.40761598731984733,0.9997305436695153,66.90584161617639,0.0350701402805611,0.05006462731581207,62.320380528398445,61.87849654318268,down,down,down,confirmed,up,rebound,-0.006804125206798406,0.038133021322865446,0.08121884092586173,0.049927943960792476,71,70,71,0.795,0,0,0,0,rising,neutral,72,low,down,11.6200-12.2300,12.23,11.62,breakout_up,60,60,49,-0.052974735126324446,3,0.03182435290002721,0.3333333333333333,-0.052974735126324446,1,0.03182435290002721,1,0.05115303983228521,3,-0.15154749199573103,0.03999999999999915,0.0,0.0,1.0655737704918018,0.85,0,0,1,1,0,0,1,large_loss,deep,-0.06381322957198443,0.08560311284046696
002459.SZ,2025-09-05,0.10663507109004744,0.14180929095354533,0.27828467153284664,0.15249999999999986,0.07433333333333358,0.5614285714285714,0.04007341694707862,0.031116770356396314,2.338976872633794,2.576490207649953,0.7889961957690603,0.7513834574101358,0.4833597464342312,0.2941952506596306,651568.214,0.13014999257985638,0.95,1.4225092052463415,0.048192771084338455,0.048192771084338455,0.03614457831325224,0.9156626506024093,-0.01851851851851849,2.104899493700162,0.0948000000000004,0.07850000000000001,0.14460784313725483,0.27975480463813457,1.0,85.04140283990762,0.041019067457138236,0.09442391958072016,84.7143024919713,75.16242672416223,up,up,up,mild,up,rebound,-0.008102324182765464,0.0865678113019619,0.1147373952728129,0.19171686023088474,100,91,63,0.95,1,0,0,0,high_zone,gentle_expand,78,high,up,12.0000-12.8700,12.87,12.0,breakout_up,63,63,50,0.09000000000000008,1,0.16966814670000016,0.6666666666666666,0.09000000000000008,1,0.16966814670000016,1,0.0699638118214716,3,0.024721878862793423,0.21000000000000085,0.0,0.2413793103448288,1.0,0.5,0,0,1,1,1,0,1,large_loss,deep,-0.08493932905067803,0.08493932905067803
002459.SZ,2025-09-09,0.11029411764705888,0.08459696727853161,0.22875226039783003,0.12650000000000006,0.06583333333333563,0.6014285714285714,0.04425522968569326,0.03286257809083487,1.3148118994013864,1.9416541927722064,0.7917728026375893,0.7504117900151264,0.3793103448275859,0.24827152734129473,638893.5880000001,0.07465403328670162,0.7,1.5354412123102328,0.8518518518518526,0.23456790123456767,0.14814814814814742,0.6172839506172849,-0.00914205344585095,1.03814105133483,0.1230999999999998,0.07450000000000045,0.006666666666666599,-0.011203242303748216,0.7704629322939769,51.301999070156675,0.09035369774919633,0.09031446540880506,77.10140144391195,57.78534887229572,down,down,flat,none,up,consolidation,-0.012068805177063768,0.07057083392417218,0.12236292282412264,0.15818142647365785,100,53,60,0.95,0,0,0,0,rising,neutral,79,low,down,12.1500-12.8700,12.87,12.15,breakout_up,64,64,51,-0.07110091743119262,3,0.04255113675267582,0.3333333333333333,-0.07110091743119262,1,0.04255113675267582,1,0.05755395683453229,3,0.006031363088057962,0.21000000000000085,0.0,0.0,1.2916666666666683,0.0,0,0,0,0,0,0,0,large_loss,deep,-0.10375275938189843,0.10375275938189843
002465.SZ,2025-12-30,0.15596330275229353,0.15596330275229353,0.2233009708737863,0.13800000000000168,0.037833333333333385,0.6664285714285715,0.04407596371882087,0.02701178662961112,2.324477535932108,3.2391983828559607,0.668440937361753,0.3614978282829268,0.5149253731343285,0.1883817427385892,175571.42899999992,0.11465607197662075,1.0,1.4517471589550637,0.6279069767441875,0.6279069767441875,0.23255813953488305,0.13953488372092943,-0.0228013029315961,2.576242929356838,0.1118000000000002,0.08900000000000219,0.10445580715850977,0.2900975403123092,0.8701910371217298,65.33517716531063,0.09247672821608433,0.06418315871168034,64.34779012429682,59.52610043553167,down,down,flat,none,up,rebound,0.006611005813989657,0.021286775431766047,0.14935229693830387,0.20201419544202026,100,85,59,0.95,0,0,0,0,rising,impulsive_spike,103,low,down,12.0100-12.2000,12.2,12.01,breakout_up,84,84,72,-0.09365994236311248,4,0.04682997118155624,0.3333333333333333,-0.09365994236311248,1,0.04682997118155624,1,0.015695993391160637,3,0.006234413965087171,1.6800000000000015,0.5700000000000003,-3.0000000000000093,9.842105263157926,0.0,1,0,0,0,0,1,0,large_gain,contained,0.5846560846560849,0.04166666666666674
002466.SZ,2025-07-28,0.13481894150417828,0.19018404907975484,0.2715355805243447,0.4350000000000023,0.20233333333333547,1.6228571428571432,0.03983449049722983,0.031672727917717275,1.9434262169389402,3.0454536558420933,0.7697992560167343,0.6968324689430967,0.4948805460750859,0.3765508684863525,166674.7539999999,0.12002193998503463,0.9666666666666667,1.7898464855118215,0.6111111111111105,0.5722222222222215,0.38888888888888956,0.03888888888888895,-0.025781809501074227,1.6385517620310874,0.37919999999999876,0.15200000000000102,0.11220311220311219,0.1458104097864562,0.7878151762031089,58.4005257811622,0.13485872768244067,0.12092712820824003,88.78582636782812,64.35150048715067,down,down,up,none,up,rebound,0.012291196275549865,0.05074722710730084,0.12252774522862842,0.22078835341704384,100,59,61,0.95,0,0,0,0,rising,neutral,77,low,down,32.8700-33.1600,33.16,32.87,breakout_up,58,56,45,-0.08055944055944064,3,0.0401275762573427,0.3333333333333333,-0.08055944055944064,1,0.0401275762573427,1,0.008783886112373138,3,0.02562907735321529,2.5900000000000034,0.0,0.0,9.931034482758658,0.15,0,0,1,1,0,0,1,large_gain,medium,0.10235640648011768,0.06553755522827687
002532.SZ,2025-10-24,0.12984822934232731,0.13463166807790006,0.23616236162361637,0.1280000000000001,0.06516666666666637,0.5914285714285715,0.04413646055437101,0.022673379632930278,2.5130867486089494,2.637417426519532,0.7964687169518545,0.9088497302756374,0.5565217391304341,0.3125499600319742,125062.0629999999,0.13195503736870595,0.9,1.0930171691816102,0.09411764705882365,0.09411764705882365,0.5294117647058817,0.3764705882352946,0.010819165378670892,1.3770171801272535,0.06159999999999997,0.0835000000000008,0.0858995137763372,0.10914858994912405,0.9048993650715489,60.60064780378417,0.07168397752426348,0.07141599154631906,77.47303493992571,63.393743871540224,up,up,up,mild,up,trend,0.032441602225139254,0.036142854697384985,0.09740662711718806,0.20001950692623138,100,91,59,0.95,0,0,0,0,high_zone,gentle_expand,89,high,up,11.2600-11.7600,11.76,11.26,breakout_up,78,74,60,0.09591474245115461,1,0.16314205348135005,0.6666666666666666,0.09591474245115461,1,0.16314205348135005,1,0.043440486533449174,3,0.14870259481037928,0.5800000000000001,0.0,1.1600000000000001,1.0,0.5,1,0,0,1,0,0,0,small_gain,mild,0.02164179104477615,0.035820895522388096
002532.SZ,2025-12-31,0.09620596205962051,0.1862170087976538,0.19940696812453673,0.13449999999999918,0.0765000000000029,0.6414285714285716,0.039643298604979706,0.02784287822453812,1.989495932551035,2.699242906141845,0.6936115437250823,0.5278018957927686,0.4209702660406886,0.24453915823121994,214715.15999999977,0.13485221432535988,0.23333333333333334,1.029581420359586,0.6538461538461541,0.6538461538461541,0.26923076923077055,0.07692307692307535,-0.0037037037037036535,0.854878320669477,0.13299999999999984,0.032999999999999474,0.041184041184041176,-0.06459503972014184,0.6863686012977168,51.25255029604621,0.09633155978717434,0.10372281607077016,79.78641869018381,57.02838365633253,down,down,up,mild,up,consolidation,-0.0008888752507358877,0.021825168681704366,0.0970948373103564,0.17758179944283237,100,41,60,0.95,0,0,0,0,high_zone,neutral,98,low,down,13.1600-13.3000,13.3,13.16,breakout_up,83,79,63,-0.07972027972027973,1,0.13825847773426575,0.3333333333333333,-0.07972027972027973,1,0.13825847773426575,1,0.010582010582010625,3,0.022016222479722014,1.0,0.0,0.0,8.142857142857114,0.5,1,1,0,0,1,1,0,large_gain,contained,0.11248454882571068,0.04511742892459836
002555.SZ,2025-09-10,0.12862226741230276,0.12919633774160721,0.30665097115950557,0.26049999999999685,0.10983333333333078,1.057857142857143,0.04765122265122266,0.0326346365071744,1.7059464380788134,2.9392611953372274,0.8677502558441452,0.3780384370692712,0.6408364083640841,0.3395157135497169,171454.31799999997,0.1254772424354904,0.9,1.4238770296984717,0.8303571428571445,0.7410714285714287,0.1696428571428555,0.08928571428571576,-0.019349164467897917,1.3383082319966981,0.21910000000000024,0.14700000000000202,0.09629629629629632,0.04218223196983287,0.7050536803425269,53.80881456882136,0.09433769419460347,0.150985788911981,85.09907962446634,60.028395846060164,up,up,flat,none,up,rebound,-0.003243330193602123,0.06435587357457462,0.13186559760590488,0.24229509758493095,100,85,57,0.95,0,0,0,0,rising,neutral,84,high,up,16.6300-17.6000,17.6,16.63,breakout_up,69,69,59,0.24473842453397476,8,0.06118460613349369,0.6666666666666666,0.24473842453397476,1,0.06118460613349369,1,0.05667543090855988,3,0.007950530035335968,3.099999999999998,0.0,3.195876288659784,1.0,0.15,1,0,0,0,0,1,0,flat,mild,0.01306306306306304,0.02747747747747742
002558.SZ,2025-02-11,0.18784530386740328,0.2594142259414227,0.3007778738115816,0.1739999999999995,0.0329999999999977,0.5200000000000002,0.03455149501661131,0.023634049028116694,2.0875493120884108,2.595622858229641,0.8201344103298419,0.03461958732838515,0.746781115879829,0.12222222222222229,293245.65299999993,0.1627101737053014,0.6666666666666666,1.800185911260617,0.4313725490196058,0.4313725490196058,0.4117647058823548,0.1568627450980394,0.0,1.2417559028030873,0.11020000000000003,0.18900000000000006,0.05466012613875271,0.03727936467497502,0.7875287275352112,36.37234867141143,0.15877616747181955,0.1525103163686381,86.88094810916408,57.07061099033508,up,up,flat,confirmed,up,consolidation,0.017305111902023995,0.03029090416938085,0.17054019196537928,0.27048696964220076,100,51,68,0.95,0,1,0,0,high_zone,gentle_expand,52,high,up,12.6600-13.5200,13.52,12.66,breakout_up,41,41,36,0.09720972097209724,3,0.041217411224122424,0.6666666666666666,0.09720972097209724,1,0.041217411224122424,1,0.06569900687547742,3,0.006149116064565696,-1.33,-1.5500000000000007,-1.546511627906978,2.8023255813953507,0.85,1,1,0,0,1,1,0,large_gain,contained,0.06245847176079722,0.0073089700996678
002558.SZ,2025-02-17,0.10821643286573135,0.3062992125984252,0.46814159292035384,0.2644999999999982,0.05150000000000077,0.7442857142857146,0.044863515026263685,0.02297680545920184,1.9432948179631566,3.2241136976080904,0.9274187122486541,0.05449190169944131,0.956600361663653,0.19744408945686906,481843.804,0.17414197318775648,1.0,1.5120513565556013,0.7857142857142857,0.7777777777777766,0.21428571428571427,0.00793650793650919,0.03233830845771157,2.2862850092311775,0.20629999999999954,0.09699999999999775,0.09432717678100255,0.24510676453236518,0.7941022310818481,61.883063414996435,0.12173038229376254,0.23127606338615547,99.66459641921591,69.32957239286146,up,up,flat,confirmed,up,rebound,0.011877920006291509,0.05758039305013396,0.09633851285943984,0.4105611998702199,100,69,69,0.95,0,0,0,0,rising,neutral,52,high,up,12.6600-13.5200,13.52,12.66,breakout_up,41,41,36,0.09720972097209724,3,0.041217411224122424,0.6666666666666666,0.09720972097209724,1,0.041217411224122424,1,0.06569900687547742,3,0.006149116064565696,-1.33,-1.5500000000000007,-1.546511627906978,2.8023255813953507,0.85,0,0,0,0,0,0,0,large_loss,deep,-0.08318264014466537,0.11754068716094024
002558.SZ,2025-07-07,0.03524416135881103,0.14031805425631427,0.514285714285714,0.4140000000000015,0.2013333333333307,1.3599999999999999,0.05578342904019688,0.04372503283263978,1.386346615096434,2.139824432496576,0.8706155179937636,0.8077716196080628,0.5663474692202463,0.468217054263566,38071.305999999866,0.15461401001803288,0.7666666666666667,0.8734792136631071,0.9289940828402381,0.2840236686390539,0.0710059171597619,0.6449704142011842,0.013126491646777927,0.8628087082516186,0.3960000000000001,-0.041499999999999204,0.05086206896551726,0.005694144215546232,0.7528264329553392,49.80184102894327,0.08442091813452568,0.16110828673106226,92.5287596719421,62.3821468529695,up,up,up,mild,up,consolidation,0.007392000836568435,0.020572365831465156,0.027852160522242597,0.49371334845424886,100,86,67,0.95,0,0,0,0,rising,pullback_shrink,69,high,up,13.7800-15.0900,15.09,13.78,breakout_up,57,55,47,0.6342525399129173,20,0.0535843393024397,0.6666666666666666,0.6342525399129173,1,0.0535843393024397,1,0.09075164530654663,3,0.012272089761570681,7.43,0.0,5.671755725190837,1.0,0.5,1,0,0,0,1,1,0,flat,contained,0.014766201804758072,0.009844134536505234
002558.SZ,2025-07-10,0.15054229934924068,0.20600272851296042,0.41591030432461285,0.38950000000000173,0.22533333333333516,1.4599999999999993,0.05505279034690797,0.03992005078527506,1.8684135999739417,2.2568778008530557,0.8979101025163063,0.830093827507407,0.5513092710544941,0.4966936076414401,207161.8289999999,0.19133672095396315,0.6666666666666666,0.9347884874956036,0.3154362416107378,0.3154362416107378,0.34899328859060413,0.33557046979865807,-0.006870229007633566,0.7610295377720827,0.44110000000000016,0.04100000000000392,0.08777686628383918,0.013046309124607948,0.8028559403543897,54.173150384992674,0.12103973394013656,0.15740961841539702,90.67630631907222,64.04577113426087,up,up,up,mild,up,rebound,0.01057358498630423,0.03027211454131118,0.13996871436293645,0.38563818978330167,100,63,68,0.95,0,0,0,0,high_zone,neutral,69,high,up,13.7800-15.0900,15.09,13.78,breakout_up,57,55,47,0.6342525399129173,20,0.0535843393024397,0.6666666666666666,0.6342525399129173,1,0.0535843393024397,1,0.09075164530654663,3,0.012272089761570681,7.43,0.0,5.671755725190837,1.0,0.5,0,0,1,1,0,0,1,large_loss,deep,-0.08748114630467574,0.09162895927601811
002558.SZ,2025-08-06,0.15730800990916616,0.15587628865979397,0.06984732824427486,0.09149999999999991,0.22816666666666308,1.0971428571428579,0.03914173589521434,0.03143725423704097,2.238761855228872,1.5958436976207517,0.009400801557512892,0.87364511881426,0.1702325581395351,0.4104947526236883,189777.3469999999,0.10859680076517608,0.5,1.175418121398192,0.16831683168316683,0.16831683168316683,0.4752475247524766,0.3564356435643566,-0.006463195691202905,1.0637645458060996,0.05649999999999977,0.04049999999999798,0.16210613598673307,0.047184878481507486,0.8527658110162539,57.507901406186335,0.08072009291521498,-0.0008365867261572735,70.42922631759983,58.95791585334092,down,down,up,mild,up,rebound,-0.009094323406519278,0.0305869072625784,0.16640233331568544,0.039260420981696464,97,55,65,0.95,0,0,0,0,transition,gentle_expand,71,low,down,13.7800-15.0900,15.09,13.78,breakout_up,58,56,47,-0.14227491663579106,16,0.013267871542837218,0.3333333333333333,-0.14227491663579106,1,0.013267871542837218,1,0.09075164530654663,3,0.012272089761570681,11.899999999999999,9.37,-7.152671755725187,10.08396946564885,0.5,1,1,0,0,1,1,0,small_gain,contained,0.02640028540849082,0.009632536567962813
002558.SZ,2025-09-04,0.14836601307189534,0.17133333333333334,0.22910108429520815,0.3275000000000041,0.2735000000000021,1.7964285714285724,0.05112204244247502,0.03503504144485082,2.1082058492472924,2.3526601304075943,0.6852569558398519,0.8552236832766104,0.38461538461538486,0.3893238434163703,150444.99599999972,0.15086294690744273,0.55,1.0206416343906486,0.5666666666666668,0.5666666666666668,0.22499999999999978,0.20833333333333345,-0.039112343966712815,1.1913611112586069,0.31810000000000116,-0.01549999999999585,0.12520012808197256,0.05178563614923736,0.7642077777925274,55.13268969571068,0.0815731501878969,0.11158397342744442,78.07324384511477,59.14959781035392,up,up,flat,mild,up,consolidation,-0.022082955664053605,0.06089011842030434,0.17044896873594895,0.1682109658749038,100,83,65,0.95,0,0,0,0,rising,neutral,76,high,up,27.9600-30.5400,30.54,27.96,breakout_up,63,61,50,0.1834532374100719,4,0.06825864692805754,0.6666666666666666,0.1834532374100719,1,0.06825864692805754,1,0.08820512820512814,3,0.0006842285323298558,2.3599999999999994,-0.16000000000000014,0.914728682170543,1.062015503875969,0.5,1,0,0,0,0,1,0,large_gain,contained,0.2970973249857711,0.09248719408081962
002600.SZ,2025-08-20,0.3060817547357926,0.3547052740434333,0.45717463848720796,0.2054999999999989,0.0853333333333346,0.5192857142857144,0.03964013086150491,0.03426394104563618,2.934736497926286,4.420656787784944,0.6593339037241516,0.6400621390700085,0.8236472945891791,0.4980544747081713,1960165.9090000005,0.24206840831858356,1.0,1.9313748145139102,0.1550387596899232,0.1550387596899232,0.503875968992248,0.34108527131782884,0.03431372549019618,3.188427153719266,0.10809999999999995,0.15799999999999947,0.2944664031620554,0.5366046588333486,1.0,75.2562994331297,0.15489795918367344,0.14884125775214918,85.74258358331912,72.5867940841006,up,up,flat,none,up,rebound,0.02270236760356159,0.03680481075574993,0.283379387132231,0.42036982773145803,100,97,62,0.95,0,0,0,0,high_zone,impulsive_spike,91,high,up,8.9800-9.2500,9.25,8.98,breakout_up,71,71,59,0.15298087739032606,8,0.038245219347581516,0.6666666666666666,0.15298087739032606,1,0.038245219347581516,1,0.02962150301700489,3,0.0,1.0,-0.08999999999999986,3.7037037037037095,1.3333333333333333,0.15,0,0,1,1,0,0,0,large_gain,medium,0.0625954198473282,0.07175572519083961
