排名,股票代码,股票名称,行业,市场板块,收盘价,结论标签,动作标签,趋势阶段,执行分,仓位,机会类型,入场分区,入场概率,次日承接,快速失败,Early分,Mid分,Late分,市场分,板块分,基本面分,结构分,10日延续概率,突破成功率,10日预期收益,风险分,模型风险
790,000607.SZ,华媒控股,广告包装,主板,4.22,defense_first,stand_aside,transition,15.78,0%,reject,candidate,62.60%,63.45%,17.27%,20.2,48.4,28.5,39.8,46.7,54.7,36,50.10%,49.74%,2.53%,71,0.62
791,688376.SH,美埃科技,专用机械,科创板,63.59,defense_first,stand_aside,mid,15.77,0%,first_buy,candidate,57.70%,60.78%,18.67%,32.8,79.2,34.2,39.8,43.3,58.5,50,28.40%,40.56%,0.23%,83,0.78
792,600710.SH,苏美达,商贸代理,主板,12.89,momentum_but_heavy_overhead,stand_aside,transition,15.77,0%,first_buy,watch,54.50%,62.59%,18.77%,43.2,60.2,30.1,39.8,49.6,56.3,50,47.08%,45.25%,2.03%,73,0.69
793,600149.SH,廊坊发展,综合类,主板,6.59,defense_first,stand_aside,transition,15.76,0%,first_buy,watch,49.60%,59.56%,25.52%,46.1,41.2,40.2,39.8,63.3,48.8,41,37.99%,64.97%,2.17%,86,0.89
794,301507.SZ,民生健康,化学制药,创业板,14.29,defense_first,stand_aside,transition,15.75,0%,reject,candidate,57.10%,63.37%,17.89%,20.5,47.1,28.7,39.8,72.0,50.6,44,50.67%,36.50%,1.91%,76,0.73
795,688428.SH,诺诚健华,生物制药,科创板,28.83,defense_first,stand_aside,mid,15.74,0%,reject,watch,49.10%,62.30%,17.07%,17.0,82.8,74.7,39.8,72.0,52.2,100,52.42%,63.83%,3.38%,77,0.67
796,603150.SH,万朗磁塑,塑料,主板,51.41,momentum_but_heavy_overhead,stand_aside,transition,15.73,0%,observe,candidate,59.30%,65.44%,18.03%,42.9,50.3,36.9,39.8,42.2,53.0,28,46.45%,60.88%,2.88%,82,0.71
797,000065.SZ,北方国际,建筑工程,主板,14.57,confirmation_needed,stand_aside,transition,15.73,0%,observe,ready,80.90%,64.32%,17.09%,50.0,50.6,28.4,39.8,39.6,58.5,100,61.99%,63.04%,4.18%,70,0.66
798,605098.SH,行动教育,文教休闲,主板,53.20,momentum_but_heavy_overhead,stand_aside,transition,15.73,0%,observe,candidate,59.30%,64.65%,18.60%,24.0,41.1,30.1,39.8,46.2,60.0,93,41.93%,47.15%,1.80%,64,0.78
799,600305.SH,恒顺醋业,食品,主板,7.65,defense_first,stand_aside,transition,15.71,0%,reject,candidate,59.20%,64.47%,16.13%,24.2,47.7,30.9,39.8,51.4,53.1,33,55.09%,60.36%,3.50%,72,0.58
800,603966.SH,法兰泰克,专用机械,主板,12.67,confirmation_needed,stand_aside,mid,15.71,0%,observe,watch,44.40%,59.22%,20.66%,53.8,80.5,33.4,39.8,43.3,60.5,62,40.04%,58.61%,2.00%,74,0.72
801,601128.SH,常熟银行,银行,主板,7.12,confirmation_needed,stand_aside,transition,15.70,0%,observe,watch,47.30%,59.84%,18.58%,42.1,51.5,30.3,39.8,54.3,62.0,46,39.08%,46.51%,1.35%,62,0.63
802,000869.SZ,张裕Ａ,红黄酒,主板,19.49,defense_first,stand_aside,transition,15.70,0%,reject,candidate,57.20%,61.84%,16.37%,21.0,42.1,32.8,39.8,52.7,53.9,30,48.91%,51.73%,2.47%,69,0.62
803,301189.SZ,奥尼电子,IT设备,创业板,47.06,defense_first,stand_aside,mid,15.68,0%,reject,ready,70.90%,63.49%,25.96%,26.4,71.1,52.3,39.8,41.7,57.9,99,65.15%,61.26%,4.31%,78,0.75
804,603198.SH,迎驾贡酒,白酒,主板,34.07,defense_first,stand_aside,transition,15.68,0%,reject,candidate,59.60%,65.53%,15.84%,20.7,55.1,39.8,39.8,54.7,55.5,13,53.73%,69.38%,3.89%,82,0.61
805,002551.SZ,尚荣医疗,医疗保健,主板,3.66,defense_first,stand_aside,transition,15.67,0%,reject,candidate,66.90%,65.14%,19.42%,26.5,40.0,33.3,39.8,56.8,58.9,54,66.06%,61.50%,4.47%,79,0.62
806,300547.SZ,川环科技,汽车配件,创业板,31.82,momentum_but_heavy_overhead,stand_aside,transition,15.67,0%,observe,candidate,59.40%,68.90%,15.75%,42.0,48.9,35.9,39.8,45.6,51.0,8,44.16%,44.80%,2.03%,92,0.77
807,002810.SZ,山东赫达,化工原料,主板,24.02,defense_first,stand_aside,mid,15.66,0%,reject,ready,70.90%,62.24%,26.65%,26.8,74.5,50.8,39.8,47.2,56.7,100,52.72%,57.83%,3.10%,70,0.79
808,002462.SZ,嘉事堂,医药商业,主板,14.62,defense_first,stand_aside,transition,15.66,0%,reject,candidate,57.20%,63.44%,17.01%,15.6,55.4,34.5,39.8,57.3,54.7,18,54.79%,51.79%,3.01%,81,0.62
809,600119.SH,长江投资,仓储物流,主板,6.21,defense_first,stand_aside,mid,15.65,0%,reject,watch,54.10%,59.80%,16.34%,30.7,58.0,27.4,39.8,45.1,56.5,40,39.59%,66.52%,2.39%,74,0.68
810,688336.SH,三生国健,生物制药,科创板,79.69,defense_first,stand_aside,mid,15.65,0%,reject,watch,54.10%,60.87%,21.62%,24.3,78.8,54.7,39.8,72.0,57.5,100,52.61%,64.17%,3.35%,84,0.73
811,600985.SH,淮北矿业,煤炭开采,主板,13.78,defense_first,stand_aside,transition,15.62,0%,reject,candidate,63.20%,62.57%,18.79%,23.6,50.7,31.2,39.8,39.9,62.0,68,39.09%,44.11%,1.34%,65,0.67
812,600015.SH,华夏银行,银行,主板,7.38,defense_first,stand_aside,mid,15.62,0%,reject,ready,71.00%,45.46%,44.20%,57.5,90.6,39.2,39.8,54.3,62.0,83,50.63%,54.12%,2.07%,59,0.81
813,001366.SZ,播恩集团,饲料,主板,14.08,defense_first,stand_aside,mid,15.61,0%,first_buy,candidate,58.00%,63.82%,21.75%,39.9,57.3,37.7,39.8,43.6,60.5,61,49.73%,47.33%,2.40%,81,0.79
814,000889.SZ,中嘉博创,通信设备,主板,3.40,defense_first,stand_aside,transition,15.60,0%,reject,candidate,59.00%,64.25%,18.28%,26.0,39.8,24.3,39.8,50.7,52.3,32,47.25%,44.44%,2.07%,76,0.76
815,300611.SZ,美力科技,汽车配件,创业板,27.86,defense_first,stand_aside,transition,15.59,0%,first_buy,candidate,57.60%,60.04%,18.84%,49.1,41.5,18.9,39.8,45.6,59.2,60,39.23%,47.25%,1.40%,75,0.80
816,000553.SZ,安道麦A,农药化肥,主板,6.41,defense_first,stand_aside,mid,15.59,0%,reject,candidate,59.30%,64.52%,20.46%,54.6,59.8,22.6,39.8,45.8,60.5,96,48.90%,60.52%,3.02%,78,0.78
817,301367.SZ,瑞迈特,医疗保健,创业板,69.74,defense_first,stand_aside,transition,15.59,0%,reject,candidate,63.30%,63.40%,19.09%,19.1,51.0,35.4,39.8,56.8,53.9,12,53.41%,61.28%,3.37%,82,0.65
818,300144.SZ,宋城演艺,旅游景点,创业板,7.91,defense_first,stand_aside,mid,15.57,0%,reject,candidate,58.40%,62.07%,15.70%,21.5,61.5,33.4,39.8,52.9,61.2,43,47.71%,49.20%,2.26%,72,0.63
819,600545.SH,卓郎智能,纺织机械,主板,4.00,defense_first,stand_aside,mid,15.56,0%,reject,candidate,58.00%,67.22%,18.18%,35.2,75.7,47.6,39.8,51.2,58.7,87,43.97%,43.13%,1.86%,84,0.81
820,688351.SH,微电生理,医疗保健,科创板,23.90,confirmation_needed,stand_aside,mid,15.55,0%,observe,watch,44.50%,74.15%,10.04%,51.9,72.5,41.0,39.8,56.8,54.3,73,42.80%,65.68%,3.17%,79,0.62
821,301234.SZ,五洲医疗,医疗保健,创业板,38.49,defense_first,stand_aside,transition,15.55,0%,first_buy,candidate,58.00%,64.56%,21.05%,35.3,42.4,38.4,39.8,56.8,51.1,39,48.35%,40.52%,1.98%,80,0.81
822,001324.SZ,长青科技,运输设备,主板,19.52,momentum_but_heavy_overhead,stand_aside,transition,15.53,0%,first_buy,candidate,58.80%,63.92%,18.08%,38.4,46.8,30.8,39.8,48.0,53.9,40,50.50%,58.79%,3.04%,69,0.81
823,603079.SH,圣达生物,食品,主板,17.20,defense_first,stand_aside,transition,15.53,0%,first_buy,candidate,57.90%,65.95%,17.63%,37.6,45.1,35.6,39.8,51.4,58.9,46,46.09%,49.11%,2.28%,75,0.66
824,600035.SH,楚天高速,路桥,主板,3.90,defense_first,stand_aside,transition,15.52,0%,reject,candidate,58.00%,66.06%,14.06%,23.2,49.9,29.1,39.8,48.9,56.3,28,40.30%,36.00%,1.17%,76,0.71
825,300432.SZ,富临精工,汽车配件,创业板,22.99,defense_first,stand_aside,mid,15.52,0%,reject,watch,46.80%,59.00%,19.53%,44.3,91.0,28.8,39.8,45.6,54.7,88,46.70%,57.15%,2.45%,77,0.73
826,603906.SH,龙蟠科技,电气设备,主板,21.88,defense_first,stand_aside,mid,15.52,0%,reject,watch,52.20%,62.22%,22.41%,47.8,88.9,52.0,39.8,43.2,55.8,100,57.84%,61.73%,3.70%,70,0.69
827,300456.SZ,赛微电子,半导体,创业板,46.03,defense_first,stand_aside,transition,15.51,0%,reject,candidate,57.10%,62.24%,20.86%,44.8,58.2,32.8,39.8,46.0,51.8,10,50.91%,58.16%,2.97%,82,0.69
828,603583.SH,捷昌驱动,电气设备,主板,33.41,defense_first,stand_aside,transition,15.49,0%,reject,candidate,63.70%,62.81%,15.32%,27.4,61.0,32.3,39.8,43.2,54.7,21,40.43%,58.48%,2.17%,72,0.66
829,000546.SZ,金圆股份,环境保护,主板,6.37,defense_first,stand_aside,early,15.48,0%,reject,candidate,55.90%,60.32%,19.60%,82.8,55.9,24.7,39.8,41.7,57.1,71,43.71%,64.00%,2.61%,81,0.68
830,603776.SH,永安行,公共交通,主板,18.67,momentum_but_heavy_overhead,stand_aside,transition,15.47,0%,first_buy,candidate,58.50%,65.25%,15.87%,41.6,56.5,27.9,39.8,43.2,53.1,36,52.03%,47.58%,2.65%,75,0.78
831,920433.BJ,大唐药业,中成药,北交所,5.24,defense_first,stand_aside,transition,15.46,0%,observe,candidate,55.20%,70.83%,13.45%,24.5,55.6,37.5,39.8,57.4,50.3,0,49.25%,45.03%,2.52%,90,0.73
832,301055.SZ,张小泉,家居用品,创业板,20.09,defense_first,stand_aside,transition,15.46,0%,reject,candidate,64.70%,65.93%,15.24%,20.2,58.3,37.8,39.8,43.7,50.1,37,51.63%,65.70%,3.55%,79,0.65
833,301299.SZ,卓创资讯,互联网,创业板,67.17,momentum_but_heavy_overhead,stand_aside,mid,15.46,0%,observe,watch,53.80%,63.36%,22.49%,58.3,68.9,36.7,39.8,48.0,54.3,75,44.76%,54.28%,2.33%,65,0.68
834,002612.SZ,朗姿股份,服饰,主板,16.91,defense_first,stand_aside,transition,15.46,0%,reject,candidate,59.00%,64.62%,16.63%,20.8,59.1,34.5,39.8,48.6,56.3,25,57.10%,52.05%,3.26%,77,0.62
835,600159.SH,大龙地产,区域地产,主板,3.05,momentum_but_heavy_overhead,stand_aside,early,15.44,0%,first_buy,watch,54.20%,66.17%,16.89%,82.2,45.9,25.8,39.8,39.2,60.5,50,54.01%,60.80%,3.51%,82,0.77
836,688212.SH,澳华内镜,医疗保健,科创板,38.40,confirmation_needed,stand_aside,transition,15.44,0%,observe,candidate,62.40%,64.95%,20.86%,18.5,52.5,50.7,39.8,56.8,51.1,19,66.63%,60.97%,4.48%,76,0.68
837,002611.SZ,东方精工,轻工机械,主板,17.81,defense_first,stand_aside,transition,15.42,0%,reject,candidate,67.40%,60.07%,18.79%,33.1,42.4,17.9,39.8,48.9,60.0,68,48.19%,52.93%,2.40%,69,0.62
838,603833.SH,欧派家居,家居用品,主板,54.36,defense_first,stand_aside,transition,15.41,0%,reject,candidate,57.10%,63.25%,16.77%,23.2,53.8,29.8,39.8,43.7,56.3,29,32.41%,33.95%,0.32%,68,0.76
839,605319.SH,无锡振华,汽车配件,主板,25.25,defense_first,stand_aside,mid,15.41,0%,observe,candidate,60.50%,61.27%,22.88%,65.2,72.6,41.1,39.8,45.6,60.9,73,43.64%,49.15%,1.90%,66,0.66
840,001313.SZ,粤海饲料,饲料,主板,7.86,defense_first,stand_aside,mid,15.40,0%,reject,candidate,58.50%,48.65%,33.19%,60.5,63.3,19.4,39.8,43.6,58.7,100,63.68%,75.88%,4.33%,69,0.68
841,002328.SZ,新朋股份,汽车配件,主板,7.60,defense_first,stand_aside,late,15.40,0%,reject,candidate,65.30%,65.97%,21.73%,17.2,62.3,71.2,39.8,45.6,58.7,100,58.12%,66.97%,4.14%,82,0.62
842,300626.SZ,华瑞股份,电气设备,创业板,20.03,defense_first,stand_aside,mid,15.39,0%,reject,candidate,57.70%,65.13%,20.96%,61.0,71.6,33.9,39.8,43.2,58.5,73,47.02%,38.74%,1.80%,76,0.80
843,600084.SH,中信尼雅,红黄酒,主板,7.03,defense_first,stand_aside,transition,15.39,0%,reject,candidate,62.60%,61.02%,15.85%,33.6,51.2,29.5,39.8,52.7,56.0,51,34.71%,42.49%,0.84%,74,0.65
844,688498.SH,源杰科技,半导体,科创板,1060.00,defense_first,stand_aside,mid,15.38,0%,reject,candidate,67.00%,61.14%,23.52%,42.3,72.9,38.4,39.8,46.0,54.9,100,74.79%,62.97%,5.08%,96,0.76
845,603990.SH,麦迪科技,软件服务,主板,15.14,defense_first,stand_aside,transition,15.37,0%,first_buy,candidate,58.00%,60.09%,21.41%,28.5,52.9,42.6,39.8,39.9,56.0,56,39.04%,37.02%,0.88%,74,0.75
846,600769.SH,祥龙电业,水务,主板,13.93,momentum_but_heavy_overhead,stand_aside,mid,15.36,0%,observe,candidate,59.10%,63.01%,21.39%,50.6,66.9,24.0,39.8,45.8,54.9,98,43.70%,53.80%,2.21%,71,0.81
847,600433.SH,冠豪高新,造纸,主板,3.68,defense_first,stand_aside,mid,15.36,0%,reject,candidate,66.20%,62.48%,21.99%,42.5,73.3,33.9,39.8,43.4,60.5,94,61.04%,49.05%,3.33%,82,0.71
848,300329.SZ,海伦钢琴,文教休闲,创业板,14.48,defense_first,stand_aside,transition,15.34,0%,reject,candidate,67.60%,63.05%,23.09%,40.0,33.4,32.6,39.8,46.2,57.6,88,76.93%,61.87%,5.27%,84,0.68
849,600519.SH,贵州茅台,白酒,主板,1459.44,defense_first,stand_aside,mid,15.34,0%,first_buy,watch,41.10%,59.12%,20.47%,48.0,72.6,37.6,39.8,54.7,58.0,58,34.27%,38.89%,0.55%,61,0.63
850,000692.SZ,惠天热电,供气供热,主板,4.47,confirmation_needed,stand_aside,mid,15.33,0%,observe,candidate,62.70%,63.76%,22.27%,47.9,64.1,36.4,39.8,35.8,57.5,100,78.98%,77.11%,6.22%,78,0.68
851,002807.SZ,江阴银行,银行,主板,4.54,momentum_but_heavy_overhead,stand_aside,transition,15.33,0%,observe,watch,53.80%,62.76%,18.17%,25.5,47.1,29.2,39.8,54.3,62.0,64,46.74%,40.00%,1.75%,61,0.71
852,600833.SH,第一医药,医药商业,主板,12.15,defense_first,stand_aside,transition,15.33,0%,reject,candidate,57.80%,64.07%,16.35%,20.8,50.7,33.0,39.8,57.3,56.3,25,56.31%,54.75%,3.31%,78,0.61
853,301292.SZ,海科新源,化工原料,创业板,91.01,confirmation_needed,stand_aside,mid,15.32,0%,observe,candidate,62.90%,62.89%,29.01%,47.5,77.0,40.2,39.8,47.2,52.9,100,64.28%,56.83%,4.00%,84,0.88
854,601633.SH,长城汽车,汽车整车,主板,20.64,defense_first,stand_aside,transition,15.32,0%,reject,candidate,62.00%,60.92%,17.08%,28.5,49.8,29.7,39.8,52.8,62.0,43,33.50%,35.35%,0.38%,66,0.68
855,300039.SZ,上海凯宝,中成药,创业板,6.06,defense_first,stand_aside,transition,15.32,0%,reject,candidate,59.50%,65.92%,14.27%,15.2,56.1,32.0,39.8,57.4,55.5,25,55.78%,59.91%,3.59%,83,0.61
856,301263.SZ,泰恩康,医药商业,创业板,28.61,confirmation_needed,stand_aside,transition,15.32,0%,observe,watch,53.90%,67.58%,16.90%,23.4,66.2,42.0,39.8,57.3,50.3,58,66.61%,70.83%,5.07%,74,0.61
857,300166.SZ,东方国信,软件服务,创业板,14.92,confirmation_needed,stand_aside,mid,15.31,0%,observe,ready,80.60%,62.26%,31.92%,32.9,64.5,49.9,39.8,39.9,54.5,96,56.97%,53.37%,3.22%,77,0.93
858,603520.SH,司太立,化学制药,主板,11.14,defense_first,stand_aside,late,15.30,0%,reject,watch,47.90%,61.99%,15.61%,15.2,71.1,73.0,39.8,72.0,58.7,100,59.18%,79.17%,4.67%,84,0.65
859,600768.SH,宁波富邦,铝,主板,17.47,defense_first,stand_aside,mid,15.29,0%,reject,candidate,56.80%,60.82%,17.02%,28.5,76.4,27.2,39.8,57.9,57.6,59,40.60%,48.97%,1.63%,79,0.67
860,301626.SZ,苏州天脉,元器件,创业板,248.30,defense_first,stand_aside,mid,15.27,0%,first_buy,candidate,58.00%,62.63%,23.17%,44.6,64.5,37.4,39.8,46.1,54.9,64,40.05%,43.59%,1.39%,81,0.78
861,300910.SZ,瑞丰新材,化工原料,创业板,51.72,momentum_but_heavy_overhead,stand_aside,transition,15.27,0%,observe,candidate,59.30%,65.15%,16.62%,21.5,63.2,34.0,39.8,47.2,54.3,19,40.09%,54.35%,2.03%,86,0.71
862,601138.SH,工业富联,通信设备,主板,53.32,defense_first,stand_aside,transition,15.27,0%,reject,candidate,63.90%,62.22%,16.40%,27.1,57.3,33.4,39.8,50.7,53.4,31,42.78%,64.81%,2.65%,75,0.66
863,301128.SZ,强瑞技术,专用机械,创业板,153.33,confirmation_needed,stand_aside,mid,15.26,0%,observe,candidate,63.70%,61.24%,26.81%,27.5,77.3,43.8,39.8,43.3,52.1,100,59.46%,61.21%,3.77%,73,0.77
864,688218.SH,江苏北人,专用机械,科创板,24.37,confirmation_needed,stand_aside,mid,15.26,0%,observe,watch,51.80%,58.54%,22.47%,23.5,86.0,47.4,39.8,43.3,56.9,100,77.33%,70.63%,5.56%,73,0.69
865,603039.SH,泛微网络,软件服务,主板,46.44,confirmation_needed,stand_aside,transition,15.26,0%,observe,watch,53.30%,75.36%,9.82%,53.2,51.1,40.9,39.8,39.9,56.7,79,52.86%,64.51%,3.97%,74,0.61
866,002003.SZ,伟星股份,服饰,主板,9.86,defense_first,stand_aside,transition,15.23,0%,reject,candidate,61.40%,61.02%,15.76%,19.7,57.3,31.4,39.8,48.6,56.3,31,44.65%,45.14%,1.77%,68,0.63
867,601169.SH,北京银行,银行,主板,5.49,defense_first,stand_aside,early,15.23,0%,reject,candidate,63.20%,42.28%,35.40%,66.0,63.7,21.9,39.8,54.3,62.0,59,36.66%,50.40%,0.64%,64,0.75
868,301356.SZ,天振股份,家居用品,创业板,22.10,defense_first,stand_aside,transition,15.23,0%,reject,candidate,57.90%,66.03%,15.53%,41.2,51.1,31.5,39.8,43.7,52.6,15,41.58%,35.25%,1.23%,90,0.77
869,603053.SH,成都燃气,供气供热,主板,10.15,defense_first,stand_aside,transition,15.23,0%,reject,candidate,61.40%,60.72%,16.39%,23.2,53.8,28.4,39.8,35.8,56.3,19,33.10%,53.32%,1.24%,71,0.68
870,300885.SZ,海昌新材,机械基件,创业板,23.28,defense_first,stand_aside,transition,15.22,0%,reject,candidate,67.00%,64.51%,20.31%,26.1,50.8,31.7,39.8,43.6,48.5,43,55.78%,43.45%,2.72%,75,0.75
871,300390.SZ,天华新能,电气设备,创业板,58.20,confirmation_needed,stand_aside,mid,15.21,0%,observe,candidate,61.80%,63.44%,24.55%,40.4,73.1,45.7,39.8,43.2,56.9,100,85.89%,64.11%,6.11%,77,0.69
872,603272.SH,联翔股份,家居用品,主板,33.08,defense_first,stand_aside,mid,15.21,0%,reject,candidate,57.50%,59.35%,20.02%,45.9,75.9,35.2,39.8,43.7,52.5,100,50.25%,65.78%,3.18%,90,0.74
873,603308.SH,应流股份,机械基件,主板,64.14,confirmation_needed,stand_aside,transition,15.21,0%,first_buy,candidate,62.10%,61.77%,24.90%,38.0,51.2,52.7,39.8,43.6,49.1,57,56.48%,35.85%,2.28%,70,0.83
874,000950.SZ,重药控股,医药商业,主板,5.90,defense_first,stand_aside,transition,15.18,0%,reject,ready,71.00%,64.17%,21.51%,20.9,36.1,50.9,39.8,57.3,58.7,87,64.18%,76.55%,5.03%,73,0.59
875,600158.SH,中体产业,文教休闲,主板,11.44,momentum_but_heavy_overhead,stand_aside,mid,15.17,0%,observe,ready,72.40%,61.10%,21.33%,29.9,62.9,34.4,39.8,46.2,55.1,91,36.42%,60.79%,1.90%,79,0.70
876,688389.SH,普门科技,医疗保健,科创板,12.55,defense_first,stand_aside,transition,15.17,0%,reject,candidate,63.50%,65.75%,13.29%,22.3,58.0,33.5,39.8,56.8,55.5,9,52.59%,63.67%,3.52%,82,0.61
877,688658.SH,悦康药业,化学制药,科创板,19.10,confirmation_needed,stand_aside,mid,15.17,0%,observe,watch,53.90%,68.51%,18.30%,33.2,56.2,40.9,39.8,72.0,58.7,83,64.91%,65.84%,4.73%,79,0.64
878,600827.SH,百联股份,超市连锁,主板,8.55,defense_first,stand_aside,transition,15.16,0%,observe,watch,50.50%,60.94%,16.44%,41.4,44.6,29.7,39.8,48.2,62.0,48,48.96%,54.23%,2.57%,62,0.60
879,002316.SZ,亚联发展,软件服务,主板,5.64,defense_first,stand_aside,mid,15.16,0%,reject,candidate,66.20%,62.83%,20.87%,32.8,72.3,28.3,39.8,39.9,54.7,72,61.38%,61.18%,3.98%,82,0.68
880,688506.SH,百利天恒,化学制药,科创板,312.90,defense_first,stand_aside,late,15.15,0%,reject,watch,49.10%,72.54%,9.96%,17.5,44.7,70.7,39.8,72.0,56.5,100,44.66%,64.17%,3.18%,88,0.66
881,000651.SZ,格力电器,家用电器,主板,38.02,defense_first,stand_aside,transition,15.14,0%,reject,candidate,62.60%,63.39%,17.79%,29.7,48.0,31.9,39.8,48.6,62.0,46,37.80%,33.84%,0.75%,68,0.62
882,002972.SZ,科安达,运输设备,主板,12.89,defense_first,stand_aside,mid,15.12,0%,observe,candidate,63.70%,61.65%,19.92%,49.8,57.7,31.7,39.8,48.0,57.9,96,51.99%,71.87%,3.72%,73,0.65
883,600350.SH,山东高速,路桥,主板,10.65,defense_first,stand_aside,mid,15.12,0%,reject,candidate,57.30%,43.64%,34.45%,49.1,96.9,27.1,39.8,48.9,62.0,96,65.01%,55.93%,3.24%,65,0.76
884,002025.SZ,航天电器,元器件,主板,65.37,momentum_but_heavy_overhead,stand_aside,mid,15.11,0%,observe,candidate,55.70%,64.18%,22.23%,24.0,81.6,37.7,39.8,46.1,55.1,91,42.61%,46.77%,1.81%,68,0.85
885,002709.SZ,天赐材料,化工原料,主板,45.75,defense_first,stand_aside,mid,15.11,0%,reject,candidate,58.70%,63.39%,20.84%,46.0,62.8,25.8,39.8,47.2,55.1,92,41.63%,51.90%,1.96%,74,0.80
886,603880.SH,南卫股份,医疗保健,主板,7.02,momentum_but_heavy_overhead,stand_aside,transition,15.11,0%,observe,candidate,59.20%,65.47%,16.83%,44.7,40.2,22.7,39.8,56.8,59.2,79,43.12%,47.12%,1.92%,68,0.77
887,688271.SH,联影医疗,医疗保健,科创板,114.71,defense_first,stand_aside,transition,15.10,0%,reject,candidate,63.50%,62.80%,16.76%,20.5,61.6,34.8,39.8,56.8,51.1,0,51.94%,59.12%,3.12%,94,0.65
888,300385.SZ,雪浪环境,环境保护,创业板,18.70,defense_first,stand_aside,mid,15.07,0%,reject,candidate,59.40%,66.83%,22.70%,50.6,62.3,25.0,39.8,41.7,53.0,81,43.08%,54.83%,2.36%,95,0.91
889,603486.SH,科沃斯,家用电器,主板,62.40,defense_first,stand_aside,transition,15.06,0%,reject,candidate,58.40%,61.68%,18.41%,21.6,62.0,34.3,39.8,48.6,53.5,17,47.60%,50.99%,2.32%,71,0.64
890,301246.SZ,宏源药业,化学制药,创业板,23.38,defense_first,stand_aside,transition,15.06,0%,reject,watch,53.50%,64.44%,25.34%,26.8,51.0,52.8,39.8,72.0,54.2,100,60.59%,61.89%,4.02%,73,0.64
891,600487.SH,亨通光电,通信设备,主板,51.96,defense_first,stand_aside,mid,15.04,0%,reject,candidate,66.80%,63.22%,18.54%,40.2,71.6,27.7,39.8,50.7,57.5,95,50.43%,42.54%,2.19%,82,0.71
892,300620.SZ,光库科技,通信设备,创业板,186.99,defense_first,stand_aside,mid,15.04,0%,reject,watch,54.10%,64.09%,19.43%,28.2,68.6,28.8,39.8,50.7,53.1,100,73.51%,62.29%,5.06%,74,0.70
893,600895.SH,张江高科,园区开发,主板,35.54,momentum_but_heavy_overhead,stand_aside,transition,15.04,0%,observe,candidate,58.80%,67.64%,16.03%,39.8,57.6,35.1,39.8,48.9,51.9,8,60.27%,60.76%,4.07%,78,0.62
894,605228.SH,神通科技,汽车配件,主板,14.44,defense_first,stand_aside,late,15.03,0%,reject,candidate,66.00%,63.53%,22.72%,21.6,49.8,72.6,39.8,45.6,57.5,100,82.41%,71.30%,6.20%,74,0.69
895,605058.SH,澳弘电子,元器件,主板,33.75,confirmation_needed,stand_aside,mid,15.02,0%,observe,candidate,62.40%,63.61%,24.39%,34.8,76.3,50.0,39.8,46.1,58.7,94,62.49%,56.62%,3.87%,70,0.82
896,000539.SZ,粤电力Ａ,火力发电,主板,5.85,confirmation_needed,stand_aside,transition,15.02,0%,observe,candidate,62.60%,62.77%,24.87%,34.8,43.4,31.4,39.8,41.8,58.7,100,77.96%,73.50%,5.92%,80,0.75
897,688141.SH,杰华特,半导体,科创板,53.32,confirmation_needed,stand_aside,mid,15.02,0%,observe,candidate,62.60%,63.47%,22.49%,32.8,73.0,31.8,39.8,46.0,57.2,85,56.50%,42.42%,2.68%,73,0.83
898,603800.SH,洪田股份,专用机械,主板,39.15,defense_first,stand_aside,transition,15.01,0%,reject,candidate,66.00%,62.81%,19.86%,21.7,53.5,29.0,39.8,43.3,49.9,40,58.30%,57.76%,3.56%,74,0.66
899,600861.SH,北京人力,文教休闲,主板,16.29,defense_first,stand_aside,transition,15.00,0%,reject,candidate,63.30%,62.28%,14.45%,21.5,67.4,31.8,39.8,46.2,56.3,5,56.07%,54.81%,3.22%,78,0.61
900,300720.SZ,海川智能,电器仪表,创业板,61.30,confirmation_needed,stand_aside,mid,15.00,0%,observe,candidate,62.60%,61.70%,28.97%,43.0,84.1,41.8,39.8,42.4,53.1,100,86.70%,70.17%,6.41%,79,0.79
901,688268.SH,华特气体,化工原料,科创板,89.00,defense_first,stand_aside,mid,14.98,0%,reject,candidate,58.80%,61.49%,22.10%,47.0,76.3,32.3,39.8,47.2,56.7,93,45.42%,52.61%,2.22%,93,0.91
902,002580.SZ,圣阳股份,电气设备,主板,18.36,defense_first,stand_aside,mid,14.97,0%,reject,ready,70.90%,62.69%,23.27%,20.6,71.3,57.0,39.8,43.2,55.8,100,60.96%,63.14%,4.04%,77,0.74
903,001209.SZ,洪兴股份,服饰,主板,20.63,defense_first,stand_aside,transition,14.97,0%,reject,watch,50.60%,57.99%,19.42%,41.4,54.0,31.2,39.8,48.6,53.0,4,40.98%,52.63%,1.73%,81,0.72
904,301108.SZ,洁雅股份,日用化工,创业板,29.98,defense_first,stand_aside,transition,14.97,0%,reject,candidate,57.90%,64.63%,17.35%,25.5,47.2,31.1,39.8,49.4,52.3,34,52.28%,57.84%,3.16%,76,0.62
905,000701.SZ,厦门信达,商贸代理,主板,5.98,defense_first,stand_aside,transition,14.96,0%,reject,candidate,67.20%,62.83%,20.95%,25.4,46.4,33.0,39.8,49.6,59.2,54,63.76%,60.76%,4.15%,77,0.63
906,301017.SZ,漱玉平民,医药商业,创业板,14.68,defense_first,stand_aside,transition,14.95,0%,observe,watch,53.10%,63.07%,14.90%,46.6,54.2,39.1,39.8,57.3,58.7,47,46.90%,62.99%,2.92%,74,0.62
